GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°F),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°F),Catalyst Temperature (Bank 1 Sensor 2)(°F),Catalyst Temperature (Bank 2 Sensor 1)(°F),Catalyst Temperature (Bank 2 Sensor 2)(°F),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Temperature(°F),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°F),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°F),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust Gas Temperature 1(°F),Exhaust Gas Temperature 2(°F),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°F),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Transmission Temperature(Method 1)(°F),Transmission Temperature(Method 2)(°F),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Mar 29 07:34:14 PDT 2016,29-Mar-2016 07:34:13.878,-121.36357985,38.56025468,86.65227,9.0,-20.0,81.0,0.96809894,0.022338867,0.004817711,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,20.3921566,-0.01875714,0.97216797,0.02270508,0.02866211,22.74509811,11.37254906,-,-,9.76000023,-,51.79999948,57.95861435,57.40610123,1008.71099854,100,1317.19996595,-,1317.19996595,-,1,332.97106934,320.14450073,-272.56628418,26078,0,-,-,-,-,190.3999958,-,67.45098114,52.94117737,-,-,1338,-,-776,-,-,1.60486472,8.76831818,146.13864136,42.74509811,-,-,-,-,-35.41278458,0.78125,-0.78125,-,-,-,-2.34375,0.78125,-3.125,-,-,-,1.5625,3.17211437,9,-20,81,38.56025468,-121.36357985,13,0.65226746,-,-,57.19999933,87,9.92199516,13.56580544,10.07853031,7.37141132,-,23.33818436,31.90902901,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.055,0.89999998,-,-,0.25,0.88,-,-,-,10.1960783,2330,86.65226746,86,22.74509811,21.5,-,-,-,12.8296833,7.79435682,30.17754936,33.03672791,8581.82617188,2155,2135.24511719,20.50900078,-0.12999999,14.39099979,13,-
Tue Mar 29 07:34:15 PDT 2016,29-Mar-2016 07:34:14.888,-121.36330393,38.56028109,86.25746,9.0,-20.0,82.3,0.9715983,0.014444987,0.01584473,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,23.13725471,0.00259562,1.00219727,-0.00463867,-0.10952149,24.70588303,11.37254906,-,-,9.76000023,-,51.79999948,57.95861435,57.40610123,1008.64599609,100,1308.19996619,-,1308.19996619,-,1,332.97106934,320.14450073,-272.56628418,26078,0,-,-,-,-,190.3999958,-,67.45098114,52.94117737,-,-,1338,-,-776,-,-,1.60486472,8.76831818,146.13864136,42.74509811,-,-,-,-,-35.41278458,0,-0.78125,-,-,-,-2.34375,0,-3.90625,-,-,-,0.78125,3.17211437,9,-20,82.30000305,38.56028109,-121.36330393,13,0.65226746,-,-,57.19999933,87,9.92199516,13.56580544,10.07853031,7.37141132,-,23.33818436,31.90902901,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.055,0.77999997,-,-,0.72499996,0.75999999,-,-,-,12.94117641,2330,86.25746155,86,22.74509811,21.5,-,-,-,12.8296833,7.79435682,30.17754936,33.03672791,8581.82617188,2156,2136.22998047,20.50900078,-0.12999999,14.39099979,13,-
Tue Mar 29 07:34:16 PDT 2016,29-Mar-2016 07:34:15.893,-121.36302931,38.56030326,86.37372,3.0,-19.0,82.5,0.98551434,0.0019124349,9.7660966E-5,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,23.13725471,0.02421663,0.98852539,-0.03833008,0.16391602,24.70588303,12.15686321,-,-,9.76000023,-,51.79999948,57.98653793,57.43428421,1008.58099365,100,1308.19996619,-,1308.19996619,-,1,332.99346924,344.18731689,-272.62677002,26078,0,-,-,-,-,190.3999958,2.02515006,71.37255096,59.60784149,-,-,1346,-,-657,-,-,1.60763443,9.31846428,155.30773926,42.74509811,-,-,-,-,-35.42081833,0,-0.78125,-,-,-,1.5625,0,-3.90625,-,-,-,0.78125,3.17758894,3,-19,82.5,38.56030326,-121.36302931,13,0.62628174,2.71577096,-,57.19999933,92,9.22890568,13.56572628,10.83542728,7.37145424,-,21.70792007,31.90884399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.055,0.77999997,-,-,0.72499996,0.75999999,-,-,-,12.94117641,2332,86.37371826,87,23.52941132,20,10.59675312,-,-,12.82624054,7.79644871,30.16945267,33.08728409,8581.87597656,2157,2137.26000977,20.50900078,-0.08000002,14.39099979,13,-
Tue Mar 29 07:34:17 PDT 2016,29-Mar-2016 07:34:16.887,-121.36276084,38.56033236,86.55916,3.0,-19.0,82.6,1.0143127,0.028259277,0.007940678,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,23.92156982,0.00652761,1.00366211,0.05249023,-0.05190429,24.70588303,12.15686321,-,-,9.76000023,-,53.59999943,57.98653793,57.43428421,1008.50299072,100,1299.19996643,-,1299.19996643,-,1,332.99346924,344.18731689,-272.62677002,26078,0,-,-,-,-,190.3999958,2.02515006,71.37255096,59.60784149,-,-,1346,-,-657,-,-,1.60763443,9.31846428,155.30773926,42.74509811,-,-,-,-,-35.42081833,0,2.34375,-,-,-,1.5625,0,2.34375,-,-,-,-2.34375,3.17758894,3,-19,82.59999847,38.56033236,-121.36276084,13,0.62628174,2.71577096,-,57.19999933,92,9.22890568,13.56572628,10.83542728,7.37145424,-,21.70792007,31.90884399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.72499996,0.72499996,-,-,0.13499999,0.72499996,-,-,-,13.72549057,2332,86.55915833,87,23.52941132,20,10.59675312,-,-,12.82624054,7.79644871,30.16945267,33.08728409,8581.87597656,2158,2138.24707031,20.50900078,-0.08000002,14.43700027,13,-
Tue Mar 29 07:34:18 PDT 2016,29-Mar-2016 07:34:17.891,-121.36248388,38.5603612,86.667816,3.0,-19.0,82.5,0.9685407,0.026541574,-0.0015415696,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,23.92156982,-0.03811293,0.95410156,-0.00952148,0.01914063,24.70588303,12.15686321,-,-,9.76000023,-,53.59999943,58.01440811,57.4624176,1008.42498779,100,1299.19996643,-,1299.19996643,-,1,333.01196289,342.26541138,-272.68429565,26078,0,-,-,-,-,190.3999958,2.02515006,72.94117737,60.39215851,-,-,1349,-,-602,-,-,1.61028111,9.37417984,156.23634338,42.74509811,-,-,-,-,-35.42849731,0,2.34375,-,-,-,-1.5625,0,2.34375,-,-,-,-2.34375,3.18282032,3,-19,82.5,38.5603612,-121.36248388,13,0.33218384,2.71577096,-,57.19999933,92,9.28072834,13.56564808,10.77492237,7.37149668,-,21.82981682,31.90866089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.72499996,0.72499996,-,-,0.13499999,0.72499996,-,-,-,13.72549057,2334,86.66781616,87,23.92156982,20,10.59675312,-,-,12.822855,7.79850769,30.16148758,33.13595581,8581.92480469,2159,2139.27197266,20.50900078,-0.08000002,14.43700027,13,-
Tue Mar 29 07:34:19 PDT 2016,29-Mar-2016 07:34:18.891,-121.36220669,38.5603881,86.70118,3.0,-18.0,82.3,0.9468384,0.017059326,-0.013848873,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,23.92156982,-0.10939679,0.88916022,-0.00976562,-0.14394531,24.70588303,12.15686321,-,-,9.76000023,-,51.79999948,58.01440811,57.4624176,1008.3079834,100,1295.59996653,-,1295.59996653,-,1,333.01196289,342.26541138,-272.68429565,26078,0,-,-,-,-,190.3999958,2.02515006,72.94117737,60.39215851,-,-,1349,-,-602,-,-,1.61028111,9.37417984,156.23634338,42.74509811,-,-,-,-,-35.42849731,0,1.5625,-,-,-,-1.5625,0,2.34375,-,-,-,-0.78125,3.18282032,3,-18,82.30000305,38.5603881,-121.36220669,13,0.33218384,2.71577096,-,57.19999933,92,9.28072834,13.56564808,10.77492237,7.37149668,-,21.82981682,31.90866089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11499999,0.41,-,-,0.13499999,0.70499998,-,-,-,13.72549057,2334,86.7011795,87,23.92156982,20,10.59675312,-,-,12.822855,7.79850769,30.16148758,33.13595581,8581.92480469,2160,2140.27587891,20.50900078,-0.08000002,14.34500027,13,-
Tue Mar 29 07:34:20 PDT 2016,29-Mar-2016 07:34:19.879,-121.36192315,38.56041928,86.847115,3.0,-18.0,82.0,0.96414185,0.0017089844,-0.008569334,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,23.92156982,-0.02533667,0.95825189,-0.00146484,0.07626954,24.70588303,12.15686321,-,-,9.76000023,-,51.79999948,58.04222488,57.49049377,1008.25598145,100,1295.59996653,-,1295.59996653,-,1,333.03939819,346.75683594,-272.74072266,26078,0,-,-,-,-,190.3999958,-,73.33333588,60.7843132,-,-,1350,-,-566,-,-,1.61287844,9.49719334,158.28656006,42.74509811,-,-,-,-,-35.43603134,0,1.5625,-,-,-,-2.34375,0,2.34375,-,-,-,-0.78125,3.18795419,3,-18,82,38.56041928,-121.36192315,13,0.15288544,-,-,57.19999933,93,9.16051769,13.56556797,10.91631794,7.37154007,-,21.54706192,31.90847206,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11499999,0.41,-,-,0.13499999,0.70499998,-,-,-,13.72549057,2336,86.84711456,87,23.92156982,19.5,-,-,-,12.81935978,7.80063343,30.15326691,33.18269348,8581.97167969,2161,2141.2590332,20.50900078,-0.07000003,14.34500027,13,-
Tue Mar 29 07:34:21 PDT 2016,29-Mar-2016 07:34:20.880,-121.36164854,38.56044692,86.94504,3.0,-17.0,82.2,0.97509766,-3.6621094E-4,-0.017846674,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,24.31372643,0.07800385,1.06420898,0.02661133,0.06748047,24.70588303,12.15686321,-,-,9.76000023,-,51.79999948,58.04222488,57.49049377,1008.15197754,100,1293.79996657,-,1293.79996657,-,1,333.03939819,346.75683594,-272.74072266,26078,0,-,-,-,-,190.3999958,-,73.33333588,60.7843132,-,-,1350,-,-566,-,-,1.61287844,9.49719334,158.28656006,42.74509811,-,-,-,-,-35.43603134,0,2.34375,-,-,-,-2.34375,0,2.34375,-,-,-,-1.5625,3.18795419,3,-17,82.19999695,38.56044692,-121.36164854,13,0.15288544,-,-,57.19999933,93,9.16051769,13.56556797,10.91631794,7.37154007,-,21.54706192,31.90847206,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21499999,0.155,-,-,0.155,0.70499998,-,-,-,14.11764717,2336,86.94503784,87,23.92156982,19.5,-,-,-,12.81935978,7.80063343,30.15326691,33.18269348,8581.97167969,2162,2142.24609375,20.50900078,-0.07000003,14.39099979,13,-
Tue Mar 29 07:34:22 PDT 2016,29-Mar-2016 07:34:21.883,-121.36137936,38.56046996,87.02988,3.0,-16.0,82.4,0.9699707,-0.007232666,0.033819586,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,24.31372643,0.01323678,1.00219727,0.00952148,0.04648438,24.70588303,10.58823586,-,-,9.76000023,-,51.79999948,58.06999207,57.51852036,1008.06103516,100,1293.79996657,-,1293.79996657,-,1,332.69491577,160.44728088,-272.76757812,26078,0,-,-,-,-,190.3999958,-,22.35294151,45.09803772,-,-,1347,-,-547,-,-,1.61415434,4.39443064,73.24050903,42.74509811,-,-,-,-,-35.4397316,0,2.34375,-,-,-,-3.90625,0,2.34375,-,-,-,-1.5625,3.19047594,3,-16,82.40000153,38.56046996,-121.36137936,13,0.02987671,-,-,57.19999933,43,19.79760742,13.56568146,5.05107117,7.37147856,-,46.56726456,31.90873909,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21499999,0.155,-,-,0.155,0.70499998,-,-,-,14.11764717,2338,87.02987671,87,23.92156982,19.5,-,-,-,12.82601261,7.79658747,30.16891479,33.23440933,8582.0234375,2163,2143.25610352,20.50900078,-0.57000001,14.39099979,13,-
Tue Mar 29 07:34:23 PDT 2016,29-Mar-2016 07:34:22.894,-121.36110965,38.56049518,86.340614,3.0,-15.0,82.4,0.92704266,-0.0038655598,0.009700524,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,24.31372643,-0.10473908,0.89404297,0.01538086,-0.06264649,24.70588303,10.58823586,-,-,9.76000023,-,51.79999948,58.06999207,57.51852036,1007.98303223,100,1299.19996643,-,1299.19996643,-,1,332.69491577,160.44728088,-272.76757812,26078,0,-,-,-,-,190.3999958,-,22.35294151,45.09803772,-,-,1347,-,-547,-,-,1.61415434,4.39443064,73.24050903,42.74509811,-,-,-,-,-35.4397316,2.34375,-5.46875,-,-,-,-3.90625,2.34375,-7.8125,-,-,-,-1.5625,3.19047594,3,-15,82.40000153,38.56049518,-121.36110965,13,0.02987671,-,-,57.19999933,43,19.79760742,13.56568146,5.05107117,7.37147856,-,46.56726456,31.90873909,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.48999998,-,-,0.38999999,0.70499998,-,-,-,10.1960783,2338,86.34061432,87,13.72549057,37.5,-,-,-,12.82601261,7.79658747,30.16891479,33.23440933,8582.0234375,2164,2144.26391602,20.50900078,-0.57000001,14.29800034,13,-
Tue Mar 29 07:34:24 PDT 2016,29-Mar-2016 07:34:23.880,-121.36083956,38.56052418,85.366394,3.0,-14.0,82.5,0.9622628,0.0023716518,0.025627796,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,20.3921566,0.07696829,1.06640625,0.14379883,-0.06582031,20,9.8039217,-,-,9.76000023,-,51.79999948,58.09674454,57.54553986,1007.95703125,100,1299.19996643,-,1299.19996643,-,1,332.48416138,227.10545349,-272.81018066,26078,0,-,-,-,-,190.3999958,-,37.64706039,47.45098114,-,-,1324,-,-474,-,-,1.61595953,6.2201066,103.6684494,42.74509811,-,-,-,-,-35.44496918,2.34375,-5.46875,-,-,-,0.78125,2.34375,-7.8125,-,-,-,-1.5625,3.19404387,3,-14,82.5,38.56052418,-121.36083956,13,0.63360596,-,-,57.19999933,61,13.98677254,13.56568909,7.14954996,7.37147427,-,32.8992157,31.90875816,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.48999998,-,-,0.38999999,0.70499998,-,-,-,10.1960783,2340,85.36639404,86,13.72549057,37.5,-,-,-,12.82711792,7.7959156,30.17151451,33.2824173,8582.07128906,2165,2145.26098633,20.50900078,-0.38999998,14.29800034,13,-
Tue Mar 29 07:34:25 PDT 2016,29-Mar-2016 07:34:24.894,-121.36057192,38.56054906,85.00588,3.0,-12.0,82.4,1.0244547,9.358724E-4,0.0719157,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,20.3921566,0.17866811,1.09643555,-0.09692383,0.32041016,20,9.8039217,-,-,9.76000023,-,51.79999948,58.09674454,57.54553986,1007.89202881,100,1302.79996634,-,1302.79996634,-,1,332.48416138,227.10545349,-272.81018066,26078,0,-,-,-,-,190.3999958,-,37.64706039,47.45098114,-,-,1324,-,-474,-,-,1.61595953,6.2201066,103.6684494,42.74509811,-,-,-,-,-35.44496918,-0.78125,-3.90625,-,-,-,0.78125,1.5625,-3.90625,-,-,-,-5.46875,3.19404387,3,-12,82.40000153,38.56054906,-121.36057192,13,0.63360596,-,-,57.19999933,61,13.98677254,13.56568909,7.14954996,7.37147427,-,32.8992157,31.90875816,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.85999995,0.58499998,-,-,0.83999997,0.625,-,-,-,2.74509811,2340,85.00588226,86,12.54901981,35.5,-,-,-,12.82711792,7.7959156,30.17151451,33.2824173,8582.07128906,2166,2146.23803711,20.50900078,-0.38999998,14.39099979,13,-
Tue Mar 29 07:34:26 PDT 2016,29-Mar-2016 07:34:25.888,-121.36030864,38.5605769,83.88522,3.0,-11.0,82.4,0.9555664,-0.020263672,0.05122769,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,12.54901981,-0.15616451,0.83569342,-0.06420898,-0.19521484,8.62745094,4.31372547,-,-,9.76000023,-,51.79999948,58.12057495,57.56966782,1007.85302734,100,1302.79996634,-,1302.79996634,-,1,332.02001953,99.95457458,-272.82733154,26078,0,-,-,-,-,188.59999585,-,17.25490189,14.11764717,-,-,1272,-,-493,-,-,1.61672056,2.70615172,45.10252762,42.74509811,-,-,-,-,-35.44717789,-0.78125,-3.90625,-,-,-,0,1.5625,-3.90625,-,-,-,-5.46875,3.19554806,3,-11,82.40000153,38.5605769,-121.36030864,13,0.88522339,-,-,57.19999933,27,31.77915764,13.56602001,3.14668918,7.3712945,-,74.74986267,31.90953636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.85999995,0.58499998,-,-,0.83999997,0.625,-,-,-,2.74509811,2342,83.88522339,83,12.54901981,35.5,-,-,-,12.84514999,7.78497171,30.21393013,33.32964325,8582.11816406,2167,2147.27197266,20.50900078,-0.73000006,14.39099979,13,-
Tue Mar 29 07:34:27 PDT 2016,29-Mar-2016 07:34:26.898,-121.360049,38.56060351,82.516525,3.0,-10.0,82.4,1.0087891,7.324219E-4,0.01227418,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,12.54901981,0.04584305,1.04296875,0.015625,-0.02919921,8.62745094,4.31372547,-,-,9.76000023,-,51.79999948,58.12057495,57.56966782,1007.74902344,100,1313.59996605,-,1313.59996605,-,1,332.02001953,99.95457458,-272.82733154,26078,0,-,-,-,-,188.59999585,-,17.25490189,14.11764717,-,-,1272,-,-493,-,-,1.61672056,2.70615172,45.10252762,42.74509811,-,-,-,-,-35.44717789,0.78125,0,-,-,-,0,0.78125,3.90625,-,-,-,0,3.19554806,3,-10,82.40000153,38.56060351,-121.360049,13,0.88522339,-,-,57.19999933,27,31.77915764,13.56602001,3.14668918,7.3712945,-,74.74986267,31.90953636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.015,0.54500002,-,-,0.035,0.625,-,-,-,5.09803915,2342,82.51652527,83,16.07843208,26.5,-,-,-,12.84514999,7.78497171,30.21393013,33.32964325,8582.11816406,2168,2148.28710938,20.50900078,-0.73000006,14.32900047,13,-
Tue Mar 29 07:34:28 PDT 2016,29-Mar-2016 07:34:27.881,-121.35979355,38.56062903,81.90383,3.0,-10.0,82.4,0.9470825,-0.0032348642,0.04492798,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,13.72549057,0.06223635,1.00610352,0.07885742,0.23032227,11.37254906,5.49019623,-,-,9.76000023,-,51.79999948,58.14244843,57.59185791,1007.60601807,100,1313.59996605,-,1313.59996605,-,1,331.62210083,132.66638184,-272.85552979,26078,0,-,-,-,-,188.59999585,-,30.58823586,32.54901886,-,-,1262,-,-456,-,-,1.61768556,3.46649027,57.77484131,42.74509811,-,-,-,-,-35.44997406,0.78125,0,-,-,-,-0.78125,0.78125,3.90625,-,-,-,0,3.19745564,3,-10,82.40000153,38.56062903,-121.35979355,13,0.90383148,-,-,57.19999933,36,23.94330788,13.56620884,4.17649603,7.37119198,-,56.31864548,31.90998077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.015,0.54500002,-,-,0.035,0.625,-,-,-,5.09803915,2344,81.90383148,81,16.07843208,28,-,-,-,12.85569954,7.77858305,30.23874474,33.37472153,8582.1640625,2169,2149.23291016,20.50900078,-0.64000004,14.32900047,13,-
Tue Mar 29 07:34:29 PDT 2016,29-Mar-2016 07:34:28.884,-121.35954063,38.56065858,81.14605,3.0,-9.0,82.6,0.97817993,0.0104370145,0.037878424,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,13.72549057,-0.0255191,0.9299317,0.14892578,0.14902344,11.37254906,5.49019623,-,-,9.76000023,-,51.79999948,58.14244843,57.59185791,1007.42401123,100,1313.59996605,-,1313.59996605,-,1,331.62210083,132.66638184,-272.85552979,26078,0,-,-,-,-,188.59999585,-,30.58823586,32.54901886,-,-,1262,-,-456,-,-,1.61768556,3.46649027,57.77484131,42.74509811,-,-,-,-,-35.44997406,0.78125,0.78125,-,-,-,-0.78125,0.78125,1.5625,-,-,-,-2.34375,3.19745564,3,-9,82.59999847,38.56065858,-121.35954063,11,0.90383148,-,-,57.19999933,36,23.94330788,13.56620884,4.17649603,7.37119198,-,56.31864548,31.90998077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.015,0.37,-,-,0.035,0.47,-,-,-,2.74509811,2344,81.1460495,81,18.8235302,28,-,-,-,12.85569954,7.77858305,30.23874474,33.37472153,8582.1640625,2170,2150.26293945,20.50900078,-0.64000004,14.35999966,13,-
Tue Mar 29 07:34:30 PDT 2016,29-Mar-2016 07:34:29.898,-121.35928261,38.56068535,80.678055,3.0,-8.0,82.6,0.9995117,0.014729817,0.043758143,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,12.94117641,0.05110645,1.04296875,0.08789062,-0.0074707,14.90196133,8.62745094,-,-,9.76000023,-,51.79999948,58.16332245,57.61305618,1007.41101074,100,1313.59996605,-,1313.59996605,-,1,331.54348755,292.22564697,-272.90817261,26078,0,-,-,-,-,188.59999585,-,62.74509811,25.49019623,-,-,1243,-,-420,-,-,1.61987329,7.45168257,124.19470978,42.74509811,-,-,-,-,-35.45632172,0.78125,0.78125,-,-,-,3.90625,0.78125,1.5625,-,-,-,-2.34375,3.2017796,3,-8,82.59999847,38.56068535,-121.35928261,11,0.67805481,-,-,57.19999933,78,10.86993027,13.5661602,9.19961071,7.37121868,-,25.56788254,31.90986443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.015,0.37,-,-,0.035,0.47,-,-,-,2.74509811,2346,80.67805481,80,18.8235302,28,-,-,-,12.85381413,7.77972412,30.23430824,33.42089844,8582.20996094,2171,2151.28588867,20.50900078,-0.22000001,14.35999966,13,-
Tue Mar 29 07:34:31 PDT 2016,29-Mar-2016 07:34:30.900,-121.35902656,38.56071646,80.31665,3.0,-8.0,82.4,1.0214437,0.020426432,0.033138026,-,-,-,-,-,-,-,0,50.38800049,0,-,-,-,-,0,12.94117641,0.10817565,1.09814453,0.01098633,0.04550781,14.90196133,8.62745094,-,-,9.76000023,-,51.79999948,58.16332245,57.61305618,1007.43701172,100,1313.59996605,-,1313.59996605,-,1,331.54348755,292.22564697,-272.90817261,26078,0,-,-,-,-,188.59999585,-,62.74509811,25.49019623,-,-,1243,-,-420,-,-,1.61987329,7.45168257,124.19470978,42.74509811,-,-,-,-,-35.45632172,-0.78125,-0.78125,-,-,-,3.90625,-0.78125,-1.5625,-,-,-,1.5625,3.2017796,3,-8,82.40000153,38.56071646,-121.35902656,13,0.67805481,-,-,57.19999933,78,10.86993027,13.5661602,9.19961071,7.37121868,-,25.56788254,31.90986443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.13499999,-,-,0.745,0.11499999,-,-,-,2.74509811,2346,80.31665039,80,21.56862831,22.5,-,-,-,12.85381413,7.77972412,30.23430824,33.42089844,8582.20996094,2172,2152.27294922,20.50900078,-0.22000001,14.34500027,13,-
